1,A1,11,,412231.544668,4122
1,A1,12,,584644.738022,5846
1,A1,21,,632848.426651,6328
1,A1,22,,972574.423070,9725
1,A1,23,,565143.245734,5651
1,A1,24,,99907.645105,999
1,A1,25,,500.038264,5
1,A1,26,,5133592.831359,51332
1,A1,27,,341526.134168,3415
1,A1,31,,1800.137750,18
1,A1,32,,16586469.225170,165852
1,A1,43,,1117285.496610,11172
1,A1,44,,17288022.909274,172867
1,A1,45,,648249.605176,6482
1,A1,50,,9294611.239648,92939
2,A2,11,,228317.471246,2283
2,A2,12,,1185890.746402,11858
2,A2,21,,29402.249911,294
2,A2,22,,610946.750697,6109
2,A2,23,,95107.277773,951
2,A2,24,,2500.191319,25
2,A2,25,,17501.339233,175
2,A2,26,,2519492.795926,25193
2,A2,27,,42803.275380,428
2,A2,32,,14153983.087144,141529
2,A2,43,,672851.487755,6728
2,A2,44,,9351615.601720,93509
2,A2,45,,368428.192760,3684
2,A2,50,,4087012.745250,40867
3,A3,11,,960873.527697,9608
3,A3,12,,4568549.593278,45682
3,A3,21,,1766835.201271,17667
3,A3,22,,909069.563568,9090
3,A3,23,,83506.390053,835
3,A3,24,,535941.011129,5359
3,A3,26,,3570473.218756,35702
3,A3,27,,1053480.614151,10534
3,A3,32,,29160231.391319,291580
3,A3,43,,2036055.802495,20359
3,A3,44,,41856902.962713,418537
3,A3,45,,1985251.914894,19851
3,A3,50,,41654887.504139,416517
4,A4,11,,4621053.610976,46207
4,A4,12,,575244.018663,5752
4,A4,21,,7445369.732506,74448
4,A4,22,,6108267.415135,61078
4,A4,23,,2118062.077756,21179
4,A4,24,,2203068.582600,22029
4,A4,25,,1139787.218481,11397
4,A4,26,,23532100.716970,235303
4,A4,27,,3119038.674208,31188
4,A4,31,,4776765.526319,47764
4,A4,32,,11329566.957962,113287
4,A4,43,,2573996.966679,25738
4,A4,44,,8998888.610444,89982
4,A4,45,,186314.257088,1863
4,A4,50,,15436081.195498,154349
5,A5,11,,640048.977650,6400
5,A5,12,,1815238.905206,18151
5,A5,21,,1548718.510607,15486
5,A5,22,,636048.671540,6360
5,A5,23,,31102.380008,311
5,A5,24,,6100.466818,61
5,A5,26,,1038179.443279,10381
5,A5,27,,1460411.753222,14603
5,A5,32,,9734744.919435,97340
5,A5,33,,21501.645343,215
5,A5,41,,27502.104508,275
5,A5,43,,2277574.283905,22774
5,A5,44,,36143765.783518,361410
5,A5,45,,1547618.426426,15475
5,A5,50,,32194063.545433,321916
6,A6,11,,852265.216802,8522
6,A6,12,,2661703.678147,26615
6,A6,21,,1278597.840508,12785
6,A6,22,,263320.149711,2633
6,A6,23,,67205.142653,672
6,A6,24,,63604.867154,636
6,A6,26,,498638.156650,4986
6,A6,27,,1748633.808469,17485
6,A6,32,,2845317.728610,28451
6,A6,43,,2345379.472475,23452
6,A6,44,,32451083.213025,324486
6,A6,45,,1177790.126529,11777
6,A6,50,,38612754.714846,386098
7,A7,11,,7228053.103063,72275
7,A7,12,,602146.077255,6021
7,A7,21,,140710.767430,1407
7,A7,22,,1522116.474973,15220
7,A7,23,,52404.010045,524
7,A7,24,,2433586.222207,24334
7,A7,25,,615847.125683,6158
7,A7,26,,13098602.327592,130976
7,A7,27,,2717207.925428,27170
7,A7,31,,3380258.663211,33800
7,A7,32,,11597587.467352,115967
7,A7,43,,1327901.613318,13278
7,A7,44,,15322172.479007,153210
7,A7,45,,563543.123290,5635
7,A7,50,,29731875.134493,297296
8,A8,11,,360827.611150,3608
8,A8,12,,30102.303480,301
8,A8,21,,4915276.125389,49149
8,A8,22,,17786161.027670,177848
8,A8,23,,3657679.891961,36574
8,A8,24,,4664756.955231,46644
8,A8,25,,15569091.373666,155679
8,A8,26,,31544113.810148,315417
8,A8,27,,1262296.593109,12622
8,A8,31,,6200074.440367,61996
8,A8,32,,4768364.883488,47680
8,A8,33,,111408.525172,1114
