1,A1,11,,411602.418461,4116
1,A1,12,,554203.256344,5542
1,A1,21,,617003.625342,6170
1,A1,22,,838304.925647,8383
1,A1,23,,514903.025427,5149
1,A1,24,,97600.573474,976
1,A1,26,,4118724.200477,41187
1,A1,27,,1159106.810590,11591
1,A1,32,,13854081.402719,138540
1,A1,43,,1993611.713908,19936
1,A1,44,,17740104.235889,177400
1,A1,45,,664903.906791,6649
1,A1,50,,11111465.287883,111114
2,A2,11,,223101.310881,2231
2,A2,12,,1200207.052083,12002
2,A2,21,,28800.169222,288
2,A2,22,,554903.260457,5549
2,A2,23,,91200.535869,912
2,A2,24,,3000.017627,30
2,A2,26,,1900111.164525,19001
2,A2,27,,522103.067733,5221
2,A2,32,,8601950.542685,86019
2,A2,43,,943605.544364,9436
2,A2,44,,9487155.743900,94871
2,A2,45,,382002.244539,3820
2,A2,50,,9425355.380779,94253
3,A3,11,,967205.683032,9672
3,A3,12,,4555826.768772,45558
3,A3,21,,1790910.522892,17909
3,A3,22,,875405.143638,8754
3,A3,23,,84300.495326,843
3,A3,24,,389402.288020,3894
3,A3,26,,2987017.550884,29870
3,A3,27,,1557809.153254,15578
3,A3,32,,23512938.155427,235128
3,A3,43,,2420914.224619,24209
3,A3,44,,42379749.011465,423795
3,A3,45,,2009511.807333,20095
3,A3,50,,46601873.819475,466016
4,A4,11,,4625627.178900,46256
4,A4,12,,578203.397363,5782
4,A4,21,,4659127.375738,46591
4,A4,22,,4763927.991518,47639
4,A4,23,,1873511.008230,18735
4,A4,24,,1961511.525296,19615
4,A4,25,,368602.165804,3686
4,A4,26,,18125606.500991,181255
4,A4,27,,2957617.378137,29576
4,A4,31,,6529638.366348,65296
4,A4,32,,13102976.989442,131029
4,A4,43,,6172736.269289,61727
4,A4,44,,11213065.884860,112130
4,A4,45,,190601.119919,1906
4,A4,50,,17034200.088196,170341
5,A5,11,,624403.668823,6244
5,A5,12,,1814810.663323,18148
5,A5,21,,1490808.759578,14908
5,A5,22,,604003.548957,6040
5,A5,23,,36100.212115,361
5,A5,24,,5600.032904,56
5,A5,26,,342502.012447,3425
5,A5,27,,2144912.602910,21449
5,A5,32,,930405.466804,9304
5,A5,33,,25000.146894,250
5,A5,41,,40500.237968,405
5,A5,43,,2316413.610602,23164
5,A5,44,,36114012.195770,361138
5,A5,45,,1712410.061646,17124
5,A5,50,,40914440.401727,409142
6,A6,11,,866705.092519,8667
6,A6,12,,2679315.742914,26793
6,A6,21,,1211207.116717,12112
6,A6,22,,263001.545324,2630
6,A6,23,,63200.371348,632
6,A6,24,,33600.197425,336
6,A6,26,,420602.471343,4206
6,A6,27,,1783210.477649,17832
6,A6,32,,2621415.402708,26214
6,A6,43,,2305313.545381,23053
6,A6,44,,32724492.279910,327243
6,A6,45,,1201607.060309,12016
6,A6,50,,38686627.311728,386864
