7,A7,31,,31,,2697315.848678,26973
7,A7,31,,50,,2500.014689,25
7,A7,32,,21,,700.004113,7
7,A7,32,,22,,205201.205705,2052
7,A7,32,,23,,800.004701,8
7,A7,32,,24,,24100.141606,241
7,A7,32,,25,,25600.150419,256
7,A7,32,,26,,1493408.774855,14934
7,A7,32,,27,,21500.126329,215
7,A7,32,,31,,30100.176860,301
7,A7,32,,32,,9787457.508389,97874
7,A7,32,,50,,10500.061695,105
7,A7,43,,21,,2700.015865,27
7,A7,43,,22,,68100.400139,681
7,A7,43,,23,,9600.056407,96
7,A7,43,,24,,8500.049944,85
7,A7,43,,25,,12600.074035,126
7,A7,43,,26,,350302.058278,3503
7,A7,43,,27,,2500.014689,25
7,A7,43,,32,,86200.506490,862
7,A7,43,,43,,127900.751509,1279
7,A7,43,,44,,556503.269859,5565
7,A7,43,,45,,12100.071097,121
7,A7,43,,50,,91300.536457,913
7,A7,44,,21,,100.000588,1
7,A7,44,,22,,211501.242723,2115
7,A7,44,,24,,700.004113,7
7,A7,44,,26,,2201812.937241,22018
7,A7,44,,31,,16500.096950,165
7,A7,44,,32,,101500.596389,1015
7,A7,44,,43,,5500.032317,55
7,A7,44,,44,,12409172.912846,124091
7,A7,44,,45,,29000.170397,290
7,A7,44,,50,,318301.870253,3183
7,A7,45,,26,,71000.417179,710
7,A7,45,,32,,128400.754447,1284
7,A7,45,,44,,500.002938,5
7,A7,45,,45,,369002.168154,3690
7,A7,50,,21,,1100.006463,11
7,A7,50,,22,,271001.592330,2710
7,A7,50,,24,,22100.129854,221
7,A7,50,,26,,1297907.626145,12979
7,A7,50,,27,,30500.179211,305
7,A7,50,,31,,19500.114577,195
7,A7,50,,32,,21340725.392119,213406
7,A7,50,,44,,40200.236205,402
7,A7,50,,50,,6717239.468641,67172
8,A8,11,,11,,358802.108222,3588
8,A8,12,,12,,28600.168047,286
8,A8,21,,21,,4918928.902261,49189
8,A8,22,,22,,17775004.440953,177749
8,A8,23,,23,,3660421.507618,36604
8,A8,24,,24,,4671427.448010,46714
8,A8,25,,25,,15344590.160527,153445
8,A8,25,,26,,217401.277390,2174
8,A8,26,,25,,6975540.986350,69755
8,A8,26,,26,,24587844.471272,245877
8,A8,27,,25,,432202.539502,4322
8,A8,27,,27,,840304.937399,8403
8,A8,31,,21,,19500.114577,195
8,A8,31,,22,,222601.307943,2226
8,A8,31,,23,,38100.223866,381
8,A8,31,,24,,14100.082848,141
8,A8,31,,25,,159100.934833,1591
8,A8,31,,26,,242101.422521,2421
8,A8,31,,31,,5466332.118652,54663
8,A8,31,,44,,23700.139255,237
8,A8,31,,50,,3000.017627,30
8,A8,32,,22,,42600.250307,426
8,A8,32,,23,,5500.032317,55
8,A8,32,,26,,400702.354416,4007
8,A8,32,,31,,2500.014689,25
8,A8,32,,32,,4316325.361527,43163
8,A8,32,,44,,3000.017627,30
8,A8,33,,33,,84700.497677,847
8,A8,33,,44,,22100.129854,221
8,A8,41,,41,,8000.047006,80
8,A8,43,,21,,8000.047006,80
8,A8,43,,22,,44300.260296,443
8,A8,43,,23,,29600.173922,296
8,A8,43,,25,,38600.226804,386
8,A8,43,,26,,28500.167459,285
8,A8,43,,31,,15500.091074,155
8,A8,43,,32,,6400.037605,64
8,A8,43,,33,,2500.014689,25
8,A8,43,,43,,85100.500027,851
8,A8,43,,44,,82500.484750,825
8,A8,43,,50,,17300.101651,173
8,A8,44,,22,,22500.132205,225
8,A8,44,,23,,13000.076385,130
8,A8,44,,25,,43000.252658,430
8,A8,44,,26,,144300.847872,1443
8,A8,44,,31,,14000.082261,140
8,A8,44,,32,,10500.061695,105
8,A8,44,,43,,32500.190962,325
8,A8,44,,44,,3014517.712468,30145
8,A8,44,,45,,3000.017627,30
8,A8,44,,50,,68400.401902,684
8,A8,45,,26,,2500.014689,25
8,A8,45,,45,,51000.299664,510
8,A8,50,,22,,3000.017627,30
8,A8,50,,26,,107600.632231,1076
8,A8,50,,31,,5500.032317,55
8,A8,50,,32,,54200.318466,542
8,A8,50,,44,,5500.032317,55
8,A8,50,,50,,976605.738264,9766
9,A9,11,,11,,118700.697452,1187
9,A9,12,,12,,265001.557076,2650
9,A9,21,,21,,7995746.980801,79957
9,A9,22,,22,,17201201.069447,172011
9,A9,23,,23,,5255830.881804,52558
9,A9,24,,24,,3931523.100536,39315
9,A9,25,,25,,18046606.036807,180465
9,A9,26,,25,,9358854.990042,93588
9,A9,26,,26,,10671062.700203,106710
9,A9,27,,25,,411202.416111,4112
9,A9,27,,27,,529703.112388,5297
9,A9,31,,21,,241901.421346,2419
9,A9,31,,22,,676003.972012,6760
9,A9,31,,23,,128600.755622,1286
9,A9,31,,24,,65400.384275,654
9,A9,31,,25,,163400.960099,1634
9,A9,31,,26,,416702.448428,4167
9,A9,31,,27,,2500.014689,25
9,A9,31,,31,,3384219.884735,33842
9,A9,32,,21,,247901.456600,2479
9,A9,32,,22,,225801.326746,2258
9,A9,32,,23,,13500.079323,135
9,A9,32,,24,,500.002938,5
9,A9,32,,25,,60000.352545,600
9,A9,32,,26,,185001.087015,1850
9,A9,32,,31,,78100.458897,781
9,A9,32,,32,,3817722.431875,38177
9,A9,32,,44,,5000.029379,50
9,A9,43,,21,,123000.722718,1230
9,A9,43,,22,,105800.621655,1058
9,A9,43,,23,,59200.347845,592
9,A9,43,,24,,2500.014689,25
9,A9,43,,25,,99300.583463,993
9,A9,43,,26,,53200.312590,532
9,A9,43,,31,,11600.068159,116
