1,A1,11,,72800.427755,728
1,A1,12,,131600.773250,1316
1,A1,21,,4500.026441,45
1,A1,26,,24400.143368,244
1,A1,27,,16900.099300,169
1,A1,32,,102600.602853,1026
1,A1,43,,55700.327280,557
1,A1,44,,237001.392554,2370
1,A1,45,,24000.141018,240
1,A1,50,,851105.000857,8511
2,A2,11,,47200.277336,472
2,A2,12,,284001.668715,2840
2,A2,26,,7300.042893,73
2,A2,27,,7800.045831,78
2,A2,32,,35400.208002,354
2,A2,43,,2200.012927,22
2,A2,44,,53400.313765,534
2,A2,45,,1600.009401,16
2,A2,50,,369002.168154,3690
3,A3,11,,125100.735057,1251
3,A3,12,,771704.534322,7717
3,A3,21,,8000.047006,80
3,A3,24,,3600.021153,36
3,A3,26,,13300.078148,133
3,A3,27,,9000.052882,90
3,A3,32,,115000.675712,1150
3,A3,43,,15400.090487,154
3,A3,44,,199501.172214,1995
3,A3,45,,28300.166284,283
3,A3,50,,1549409.103897,15494
4,A4,11,,571203.356232,5712
4,A4,12,,117200.688639,1172
4,A4,21,,64000.376048,640
4,A4,22,,96700.568186,967
4,A4,23,,34700.203889,347
4,A4,24,,114600.673362,1146
4,A4,25,,14200.083436,142
4,A4,26,,145200.853160,1452
4,A4,27,,49900.293200,499
4,A4,31,,327101.921960,3271
4,A4,32,,241101.416645,2411
4,A4,43,,48400.284387,484
4,A4,44,,104900.616367,1049
4,A4,45,,2300.013514,23
4,A4,50,,548103.220502,5481
5,A5,11,,65600.385450,656
5,A5,12,,339601.995407,3396
5,A5,21,,1500.008814,15
5,A5,27,,2800.016452,28
5,A5,43,,22400.131617,224
5,A5,44,,92900.545858,929
5,A5,45,,10400.061108,104
5,A5,50,,951705.591958,9517
6,A6,11,,79900.469473,799
6,A6,12,,476102.797448,4761
6,A6,21,,19400.113990,194
6,A6,23,,2500.014689,25
6,A6,27,,4900.028791,49
6,A6,32,,25400.149244,254
6,A6,43,,27200.159821,272
6,A6,44,,169200.994178,1692
6,A6,45,,16000.094012,160
6,A6,50,,1128006.627854,11280
7,A7,11,,788504.633034,7885
7,A7,12,,122000.716842,1220
7,A7,22,,17800.104588,178
7,A7,24,,36400.213878,364
7,A7,26,,156600.920144,1566
7,A7,27,,7700.045243,77
7,A7,31,,144200.847284,1442
7,A7,32,,100800.592276,1008
7,A7,43,,5800.034079,58
7,A7,44,,55300.324929,553
7,A7,45,,10900.064046,109
7,A7,50,,768704.516694,7687
8,A8,11,,57600.338444,576
8,A8,12,,5600.032904,56
8,A8,21,,198001.163400,1980
8,A8,22,,399002.344427,3990
8,A8,23,,106300.624593,1063
8,A8,24,,532003.125903,5320
8,A8,25,,86400.507665,864
8,A8,26,,485102.850330,4851
8,A8,27,,43100.253245,431
8,A8,31,,412602.424337,4126
8,A8,32,,286001.680466,2860
8,A8,33,,100.000588,1
8,A8,41,,1500.008814,15
8,A8,43,,15900.093425,159
8,A8,44,,62500.367235,625
8,A8,50,,63200.371348,632
9,A9,11,,17700.104001,177
9,A9,12,,17000.099888,170
9,A9,21,,234101.375515,2341
9,A9,22,,450302.645853,4503
9,A9,23,,132200.776775,1322
9,A9,24,,387102.274505,3871
9,A9,25,,160000.940121,1600
9,A9,26,,421602.477219,4216
9,A9,27,,69400.407778,694
9,A9,31,,454402.669944,4544
9,A9,32,,121100.711554,1211
9,A9,43,,18500.108702,185
9,A9,44,,52800.310240,528
9,A9,50,,59600.350195,596
10,A10,11,,441102.591796,4411
10,A10,12,,146400.860211,1464
10,A10,21,,9300.054645,93
10,A10,26,,3400.019978,34
10,A10,27,,800.004701,8
10,A10,32,,94200.553496,942
10,A10,43,,1600.009401,16
10,A10,44,,20400.119865,204
10,A10,45,,8500.049944,85
10,A10,50,,283901.668127,2839
11,A11,11,,1400.008226,14
11,A11,12,,24400.143368,244
11,A11,21,,6800.039955,68
11,A11,22,,13200.077560,132
11,A11,23,,700.004113,7
11,A11,24,,15500.091074,155
11,A11,26,,49900.293200,499
11,A11,27,,2700.015865,27
11,A11,32,,155100.911330,1551
11,A11,43,,11800.069334,118
11,A11,44,,31600.185674,316
11,A11,45,,1000.005876,10
11,A11,50,,209701.232146,2097
12,A12,11,,28000.164521,280
12,A12,12,,105400.619305,1054
12,A12,27,,10700.062871,107
12,A12,43,,14700.086374,147
12,A12,44,,94200.553496,942
12,A12,45,,25000.146894,250
12,A12,50,,754104.430908,7541
13,A13,11,,88300.518829,883
13,A13,12,,68200.400727,682
13,A13,21,,12900.075797,129
13,A13,22,,5900.034667,59
13,A13,23,,3900.022915,39
13,A13,26,,13700.080498,137
13,A13,27,,8600.050532,86
13,A13,32,,173901.021794,1739
13,A13,43,,12500.073447,125
13,A13,44,,187201.099942,1872
13,A13,45,,17400.102238,174
13,A13,50,,1049206.164844,10492
14,A14,11,,24700.145131,247
14,A14,12,,2100.012339,21
14,A14,22,,5800.034079,58
14,A14,24,,2800.016452,28
14,A14,26,,14700.086374,147
14,A14,27,,2700.015865,27
14,A14,32,,94000.552321,940
14,A14,44,,39400.231505,394
14,A14,45,,3100.018215,31
14,A14,50,,332901.956039,3329
15,A15,11,,33100.194488,331
15,A15,12,,2600.015277,26
15,A15,27,,10600.062283,106
15,A15,43,,23000.135142,230
15,A15,44,,153900.904279,1539
15,A15,45,,18300.107526,183
15,A15,50,,817304.802256,8173
16,A16,11,,15000.088136,150
16,A16,12,,32600.191550,326
16,A16,21,,7900.046418,79
16,A16,22,,3200.018802,32
16,A16,23,,600.003525,6
16,A16,26,,6900.040543,69
16,A16,27,,7500.044068,75
16,A16,31,,16500.096950,165
16,A16,32,,295901.738636,2959
16,A16,43,,16500.096950,165
16,A16,44,,53900.316703,539
16,A16,45,,2200.012927,22
16,A16,50,,353302.075905,3533
17,A17,11,,146100.858448,1461
17,A17,12,,58100.341381,581
17,A17,21,,21100.123978,211
17,A17,22,,7500.044068,75
17,A17,23,,3600.021153,36
17,A17,24,,2400.014102,24
17,A17,26,,121500.713904,1215
17,A17,27,,41800.245607,418
17,A17,31,,14400.084611,144
17,A17,32,,768704.516694,7687
17,A17,41,,17200.101063,172
17,A17,43,,37500.220341,375
17,A17,44,,231701.361413,2317
17,A17,45,,16500.096950,165
17,A17,50,,794904.670639,7949
18,A18,11,,98100.576412,981
18,A18,12,,22800.133967,228
18,A18,21,,59000.346670,590
18,A18,22,,1900.011164,19
18,A18,23,,5800.034079,58
18,A18,24,,1900.011164,19
18,A18,26,,15800.092837,158
18,A18,27,,13600.079910,136
18,A18,32,,363802.137600,3638
18,A18,33,,3400.019978,34
18,A18,43,,14100.082848,141
18,A18,44,,291601.713371,2916
18,A18,45,,38000.223279,380
18,A18,50,,2281813.407301,22818
19,A19,11,,17800.104588,178
19,A19,12,,11200.065808,112
19,A19,21,,1900.011164,19
19,A19,22,,6700.039368,67
19,A19,26,,4200.024678,42
19,A19,27,,3400.019978,34
19,A19,32,,52700.309652,527
19,A19,43,,18100.106351,181
19,A19,44,,148400.871962,1484
19,A19,45,,14200.083436,142
19,A19,50,,1074906.315851,10749
20,A20,11,,47700.280274,477
20,A20,21,,4700.027616,47
20,A20,22,,4200.024678,42
20,A20,27,,4000.023503,40
20,A20,32,,62100.364885,621
20,A20,43,,25200.148069,252
20,A20,44,,201001.181027,2010
20,A20,45,,38900.228567,389
20,A20,50,,1226507.206616,12265
21,A21,11,,6500.038192,65
21,A21,22,,3000.017627,30
21,A21,27,,2100.012339,21
21,A21,43,,3100.018215,31
21,A21,44,,81500.478874,815
21,A21,45,,8400.049356,84
21,A21,50,,572103.361520,5721
22,A22,11,,183901.080552,1839
22,A22,12,,24000.141018,240
22,A22,21,,31000.182148,310
22,A22,22,,3500.020565,35
22,A22,23,,5900.034667,59
22,A22,24,,7400.043481,74
22,A22,26,,5100.029966,51
22,A22,27,,56100.329630,561
22,A22,32,,103200.606378,1032
22,A22,43,,39300.230917,393
22,A22,44,,147000.863736,1470
22,A22,45,,9200.054057,92
22,A22,50,,1450508.522785,14505
23,A23,11,,368602.165804,3686
23,A23,27,,7000.041130,70
23,A23,32,,9400.055232,94
23,A23,43,,400.002350,4
23,A23,44,,32100.188612,321
23,A23,45,,6400.037605,64
23,A23,50,,662103.890339,6621
24,A24,11,,53900.316703,539
24,A24,12,,96400.566423,964
24,A24,21,,1700.009989,17
24,A24,27,,25100.147481,251
24,A24,32,,8500.049944,85
24,A24,43,,98600.579350,986
24,A24,44,,407402.393783,4074
24,A24,45,,58200.341969,582
24,A24,50,,1987211.676303,19872
25,A25,11,,467702.748091,4677
25,A25,12,,11700.068746,117
25,A25,21,,200.001175,2
25,A25,22,,2500.014689,25
25,A25,27,,2200.012927,22
25,A25,43,,10000.058758,100
25,A25,44,,117600.690989,1176
25,A25,45,,25900.152182,259
25,A25,50,,2348013.796276,23480
26,A26,11,,188401.106993,1884
26,A26,12,,19700.115752,197
26,A26,22,,6300.037017,63
26,A26,23,,7000.041130,70
26,A26,26,,600.003525,6
26,A26,27,,16700.098125,167
26,A26,31,,3900.022915,39
26,A26,32,,37200.218578,372
26,A26,33,,1900.011164,19
26,A26,43,,38500.226217,385
26,A26,44,,221001.298542,2210
26,A26,45,,24500.143956,245
26,A26,50,,1845110.841358,18451
27,A27,11,,164200.964799,1642
27,A27,12,,18400.108114,184
27,A27,21,,7900.046418,79
27,A27,22,,37800.222104,378
27,A27,23,,300.001763,3
27,A27,24,,20100.118103,201
27,A27,26,,150600.884889,1506
27,A27,27,,33400.196250,334
27,A27,31,,210501.236847,2105
27,A27,32,,421602.477219,4216
27,A27,43,,78900.463597,789
27,A27,44,,330001.939000,3300
27,A27,45,,24300.142781,243
27,A27,50,,1304507.664925,13045
28,A28,11,,33600.197425,336
28,A28,12,,600.003525,6
28,A28,21,,20800.122216,208
28,A28,22,,5400.031729,54
28,A28,26,,55600.326692,556
28,A28,27,,11700.068746,117
28,A28,31,,39600.232680,396
28,A28,32,,53600.314941,536
28,A28,33,,5000.029379,50
28,A28,41,,12300.072272,123
28,A28,43,,2500.014689,25
28,A28,44,,97000.569948,970
28,A28,45,,21900.128679,219
28,A28,50,,638103.749320,6381
29,A29,11,,311701.831473,3117
29,A29,12,,500.002938,5
29,A29,21,,26400.155120,264
29,A29,22,,49000.287912,490
29,A29,23,,9500.055820,95
29,A29,26,,83700.491801,837
29,A29,27,,22200.130442,222
29,A29,31,,201101.181615,2011
29,A29,32,,185101.087603,1851
29,A29,33,,1500.008814,15
29,A29,43,,44900.263821,449
29,A29,44,,227201.334972,2272
29,A29,45,,18900.111052,189
29,A29,50,,1391908.178466,13919
30,A30,11,,140200.823781,1402
30,A30,12,,86500.508253,865
30,A30,22,,3100.018215,31
30,A30,27,,27900.163934,279
30,A30,43,,39000.229155,390
30,A30,44,,465402.734577,4654
30,A30,45,,35400.208002,354
